Lexical item,Level,Count_PBZ1_1,Total_PBZ1_1,Freq_PBZ1_1,TFIDF_PBZ1_1,Count_PBZ1_2,Total_PBZ1_2,Freq_PBZ1_2,TFIDF_PBZ1_2,Count_PBZ1_3,Total_PBZ1_3,Freq_PBZ1_3,TFIDF_PBZ1_3,Count_PBZ1_4,Total_PBZ1_4,Freq_PBZ1_4,TFIDF_PBZ1_4
derogar ley,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derogar una ley,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrapar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrape,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derribar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derribar un edificio,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derribar una casa,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derribar una vivienda,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar alegría,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar amabilidad,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar cordialidad,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar el dinero,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar energía,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar entusiasmo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrochar simpatía,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrotado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrotar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derruido,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derruir,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derruir un edificio,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derruir una casa,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derruir una vivienda,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
derrumbarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desánimo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desértico,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desaborido,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desacatar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desacato,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desactivar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desactivar un artefacto explosivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desactivar un explosivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desactivar una bomba,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desafío,B2,0,797,0.0,0.0,0,637,0.0,0.0,1,279,0.0035842293906810036,0.004116176621178755,0,449,0.0,0.0
desafiante,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desafiar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desafiar a los padres,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desafinar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desagradar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desahuciar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desahucio,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desaliñado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desalojar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desalojo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desanimado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desanimarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarmar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarme,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrapado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar el programa,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar el sílabo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar programas para la enseñanza,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar programas para la integración,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar un dispositivo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar un estilo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar un servicio,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar un trabajo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar una función,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar una operación policial,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar una técnica,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollar una tarea,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollo,B1,0,797,0.0,0.0,1,637,0.0015698587127158557,0.0016679871739281812,0,279,0.0,0.0,0,449,0.0,0.0
desarrollo industrial,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarrollo sostenible,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarticular,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desarticular una banda,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desaseado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desaseo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desasosiego,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desastre,B1,0,797,0.0,0.0,2,637,0.0031397174254317113,0.0021980676328502416,0,279,0.0,0.0,0,449,0.0,0.0
desastre natural,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desatender,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desatender las necesidades,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desatender las necesidades de formación,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desayunar,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desayuno,A1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desbocarse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desbordante,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desbordar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desbordarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descampado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descansar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descanso,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descapotable,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descargar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descargarse,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descargarse música,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descargarse un archivo,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descargarse un programa,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descarrilar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descender,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descenso,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descenso de la mortalidad,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descenso de la natalidad,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descenso de la población,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descifrar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descifrar una carta,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descolgar el teléfono,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descomponerse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descomponerse un alimento,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descomposición,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descompuesto,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desconfianza,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descorchar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descortesía,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descoserse,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descosido,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
describir,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descubridor,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descubrimiento,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descuento,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descuentos en espectáculos,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
descuidar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desembarcar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desembocadura,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desembocar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desembolsar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desembolso,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempaquetar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar,C1,1,797,0.0012547051442910915,0.001109440232084468,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar un cargo directivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar un cargo ejecutivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar un oficio,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar un puesto directivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar un puesto ejecutivo,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar una función administrativa,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar una función directiva,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar una función ejecutiva,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempeñar una profesión,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempleado,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempleo,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desempolvar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desencadenarse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenchufar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenchufar un electrodoméstico,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenfadado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenfocado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenfrenado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desengañar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desengaño,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenlace,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenredarse,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desentonar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desenvolver,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deserción,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desertar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desertización,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desestimar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desestimar una solicitud,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desfiladero,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desfile,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desfile de moda,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desgarbado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desgarrador,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desgarro,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desgravar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deshacer,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deshidratado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deshielo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deshojar una flor,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desierto,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desigualdad,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desilusionado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desilusionar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desinfección,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desinfectante,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desinfectar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desinstalar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desintoxicación,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desintoxicar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
deslizarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmantelar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmayarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmayo,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmedido,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmentir,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmentir un comunicado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmentir un rumor,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmentir una noticia,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmenuzar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmontar,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desmontar la tienda de campaña,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desnutrido,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desobedecer,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desobedecer a los padres,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desobediente,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desocupado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desodorante,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desolado,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desolador,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desorbitado,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desorientación,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desorientado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despachar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despacho,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despeñarse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedida,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedida de soltero,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedir,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedir alegremente,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedir injustamente,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedir sin contemplaciones,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedirse,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedirse afectuosamente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedirse calurosamente,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedirse cariñosamente,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despedirse oficialmente,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despegar,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despegue,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despejar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despejar una incógnita,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desperdicios,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despertador,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despertar,A2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despertar enemistad,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despertar envidia,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despertar odio,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido colectivo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido forzoso,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido ilegal,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido improcedente,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido inmediato,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido libre,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido masivo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despido procedente,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despilfarrar,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despilfarrar el dinero,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplazado,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplazamiento,B1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplazamiento de población,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplazarse,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplegar,C1,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desplegar las tropas,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desposarse,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
despotismo,C2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
desprecio,B2,0,797,0.0,0.0,0,637,0.0,0.0,0,279,0.0,0.0,0,449,0.0,0.0
